"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"3540","10.1038/nmat3529",,"DLS:000010000003540","Mechanical failure: Imaging cracks in hostile regimes","Philip Withers","false","Published (Approved)","12/2012","","Magazine Article","Nature Materials","12 (1)","7 - 9",,"false","Nature Materials","true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","",,,"Materials Engineering & Processes, Materials Science, Engineering & Technology, Imaging, Tomography",,,"01/10/2013"
"2810","10.1080/08940886.2012.700848",,"DLS:000000000002810","Diamond's tenth birthday","Isabelle Boscaro-Clarke, Wiebke Laasch","false","Published (Approved)","07/2012","","Magazine Article","Synchrotron Radiation News","25 (4)","34 - 39",,"false","Synchrotron Radiation News","false","false","",,,"Technique Development","",,,"Physics",,,"13/12/2012"
"5029",,,"DLS:000010000005029","Imaging in four dimensions","Peter Lee, Philip Withers","true","Published (Approved)","03/2012","","Magazine Article",,,,,"false","Imaging in Four Dimensions","true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","",,,"Materials Science, Engineering & Technology, Imaging, Tomography",,,"24/04/2015"
"2200","10.1080/08940886.2011.634316",,"DLS:000000000002200","Diamond: open for business","Elizabeth Shotton, Alexandre Dias, Anna Kroner, Claire Pizzey, Jitka Waterman","false","Published (Approved)","11/2011","","Magazine Article","Synchrotron Radiation News","24 (6)","30 - 33",,"false","Synchrotron Radiation News","false","false","",,,"Humanities","",,,"Humanities",,,"10/01/2012"
"6937",,,"DLS:000001000006937","Structural basis for retroviral intasome assembly and integrase inhibitor action","Peter Cherepanov","false","Published (Approved)","10/2010","","Magazine Article",,,,,"false","Science","true","true","I02-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","Detectors, Diagnostics, Health Physics","Retrovirus; Integrase; Viral enzyme","Viruses; Human Immunodeficiency Virus (HIV); Enzymes","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/08/2016"
"1179","10.1080/08940886.2010.516735",,"DLS:000000000001179","International Workshop on X-ray Spectroscopy of Magnetic Solids (XRMS10)","Gerrit Van Der Laan","false","Published (Approved)","09/2010","","Magazine Article",,,,,"false","Synchrotron Radiation News","false","false","",,,"Materials, Physics","",,,"Physics, Magnetism, Materials Science",,,"11/10/2010"
"1092","10.1038/466S11a","20739930","DLS:000007000001092","Biomarkers: casting the net wide","Rachel Jones","false","Published (Approved)","08/2010","879","Magazine Article",,,,,"false","Nature","true","true","I18-Microfocus Spectroscopy",,,"Medicine, Biology and Bio-materials","","Parkinson's Disease;  Biomarker;  Iron","Parkinson's Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Neurology, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"19/09/2010"
"1162",,,"DLS:000013000001162","Infrared microspectroscopy in cancer diagnosis. do we need synchrotron light?","Gianfelice Cinque, Josep Sule-Suso","false","Published (Approved)","07/2010","","Magazine Article","Microscopy and Analysis","24 (5)",,,"false","Microscopy and Analysis","true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Medicine, Biology and Bio-materials","","FTIR microspectroscopy; Diamond synchrotron; benchtop spectrometer; cancer diagnosis; histology; cytology",,"Health & Wellbeing, Cancer, Life Sciences & Biotech, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"06/10/2010"
"1403",,,"DLS:000000000001403","Developments at Diamond Light Source","Riccardo Bartolini","false","Published (Approved)","04/2010","","Magazine Article","Beam Dynamics Newsletter (International Committee for Future Accelerators ICFA)","51","93-104",,"false","Beam Dynamics Newsletter (International Committee for Future Accelerators ICFA)","false","false","",,,"Engineering","Accelerator Physics",,,"Engineering & Technology",,,"02/12/2010"
"893","10.1080/08940881003701975",,"DLS:000000000000893","First Synchrotron Radiation School at Diamond Light Source","Fred Mosselmans, Steve Collins","false","Published (Approved)","03/2010","","Magazine Article","Synchrotron Radiation News","23 (2)","23 (2)",,"false","Synchrotron Radiation News","false","false","",,,"Technique Development, Physics","",,,"Physics, Technique Development - Physics",,,"13/07/2010"
"570","10.1080/08940880903547330",,"DLS:000000000000570","Characterizing synchrotron optics at Diamond Light Source","Simon Alcock, Geoff Ludbrook, Kawal Sawhney","false","Published (Approved)","02/2010","","Magazine Article","Synchrotron Radiation News","23","25  30",,"false","Synchrotron Radiation News","false","false","",,,"Physics","Optics","Diamond;  Metrology;  Synchnrotron Optics",,"Optics, Physics, Metrology",,,"16/04/2010"
"364","10.1049/et.2009.1506",,"DLS:000000000000364","The Diamond and the ring","Austen Rose, Mark Heron","false","Published (Approved)","09/2009","","Magazine Article",,,,,"false","Engineering & Technology","false","false","",,,"Engineering","Controls","Control System;  Epics;",,"Engineering & Technology",,,"23/03/2010"
"269","10.1080/08940880903256841",,"DLS:000000000000269","Magnetic Imaging and Spectroscopy Workshop","Sara Fletcher, Sarnjeet Dhesi, Gerrit Van Der Laan","false","Published (Approved)","09/2009","","Magazine Article","Synchrotron Radiation News","22 (5)","36 - 38 ",,"false","Synchrotron Radiation News","false","false","",,,"Materials, Physics","",,,"Physics, Materials Science",,,"09/03/2010"
"5872","10.1117/2.1200904.1585",,"DLS:000000000005872","Simple filters enable x-ray polarization measurements","Adrian Martindale, Nigel Bannister, Daniel Cotton, George Fraser, Kenneth Harris, Benson Kariuki, Ben  Palmer, Steve Collins, Greg  Solan, Andrew  Armitage , Mervyn Roy","false","Published (Approved)","04/2009","","Magazine Article","Spie Newsroom",,,,"false","SPIE Newsroom","false","false","",,,"Physics, Engineering","Detectors",,,"Detectors, Physics, Engineering & Technology",,,"10/12/2015"
"747",,,"DLS:000000000000747","Shining examples","Elizabeth Shotton","false","Published (Approved)","02/2009","","Magazine Article",,,,,"false","Sincrotrone","false","false","",,,"Technique Development, Chemistry","",,,"Technique Development - Chemistry, Chemistry",,,"21/05/2010"
"7120","10.1080/08940880701280175",,"DLS:000000000007120","Facility update: Diamond Light Source welcomes its first users","Richard Walker, Sara Fletcher","false","Published (Approved)","03/2007","","Magazine Article","Synchrotron Radiation News","20","43 - 48",,"false","Synchrotron Radiation News","true","true","",,,"Physics","",,,"Physics",,,"10/10/2016"
"1301","10.1039/b300209h",,"MEDLINE:12772887","Diamond will shine brightly for chemistry","Gerhard Materlik","false","Published (Approved)","04/2003","","Magazine Article","Chemical Communications",,,,"false","Chemical Communications","false","false","",,,"Chemistry","",,,"Chemistry",,,"10/11/2010"
