"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"1582","10.1016/j.jmb.2010.10.005","20951140","DLS:000001000001582","Delineation of the complement receptor type 2-C3d complex by site-directed mutagenesis and molecular docking","Jonathan P. Hannan, Craig D. Shaw, Michael J. Storek, Kendra A. Young, James M. Kovacs","true","Published (Approved)","12/2010","1225","Journal Paper","Journal Of Molecular Biology",,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","Structural Biology;  Mutagenesis",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"29/03/2011"
"1421","10.1007/s13238-010-0132-9",,"DLS:000003000001421","Essential residues for the enzyme activity of ATP-dependent MurE ligase from Mycobacterium tuberculosis","Chandrakala Basavannacharya, Paul R. Moody, Tulika Munshi, Nora Cronin, Nicholas Keep, Sanjib  Bhakta","false","Published (Approved)","12/2010","","Journal Paper","Protein And Cell","1 (11)","1011 - 1022",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Peptidoglycan; Mure Ligase; Site-Directed; Mutagenesis ; M-Dap","Tuberculosis (TB); Bacteria; Enzymes","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/12/2010"
"1413","10.1039/C0SC00511H",,"DLS:00000D000001413","A dual-functional tetrakis-imidazolium macrocycle for supramolecular assembly","Christopher J. Serpell, James Cookson, Amber L. Thompson, Paul D. Beer","true","Published (Approved)","12/2010","","Journal Paper","Chemical Science",,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,"Herbicides","Physical Chemistry, Chemistry, Organic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"17/12/2010"
"1402","10.1107/S1744309110042910","21139217","DLS:000001000001402","Cloning, purification and preliminary crystallographic analysis of cobalamin methyltransferases from Rhodobacter capsulatus","Thomas Hutchison, Teng To, Evelyne Deery, Amanda Brindley, Martin J. Warren, Richard W. Pickersgill, Arefeh Seyedarabi","false","Published (Approved)","12/2010","","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66  (12)","1652-1656",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography","ID14-1, ID29, ID14-4 at ESRF; PX10.1 at SRS",,"Biology and Bio-materials","",,"Bacteria; Enzymes","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"02/12/2010"
"1422","10.1021/ja109671f",,"DLS:00000D000001422","A porphyrin fused to four anthracenes","Nicola K. S. Davis, Amber L. Thompson, Harry L. Anderson","false","Published (Approved)","12/2010","1858","Journal Paper","Journal Of The American Chemical Society","133 (1)",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Chemistry, Organic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"22/12/2010"
"1643","10.1039/c0sm00420k",,"DLS:000006000001643","Body-centered cubic phase in 3-arm star mesogens: A torsional tapping AFM and GISAXS study","Christa Weber, Feng Liu, Xiangbing Zeng, Goran Ungar, Nic Mullin, Jamie Hobbs, Michael Jahr, Matthias Lehman","false","Published (Approved)","12/2010","","Journal Paper","Soft Matter","6 (21)","5390-5396",,"false",,"true","true","I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Materials, Chemistry, Physics","",,,"Surfaces, Physics, Physical Chemistry, Soft condensed matter physics, Chemistry, Materials Science, interfaces and thin films, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS), Grazing Incidence Small Angle Scattering (GISAXS)",,,"02/04/2011"
"2043","10.1016/j.chembiol.2010.09.016","21168767","DLS:000001000002043","Structural and mechanistic studies on γ-butyrobetaine hydroxylase","Ivanhoe K. H. Leung, Tobias J. Krojer, Grazyna T. Kochan, Luc Henry, Frank Von Delft, Timothy D. W. Claridge, Udo Oppermann, Michael A. Mcdonough, Christopher J. Schofield","false","Published (Approved)","12/2010","442","Journal Paper","Chemistry & Biology","17 (12)","1316 - 1324",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,"Enzymes","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"01/10/2011"
"1917","10.1093/protein/gzq084","21047872","DLS:000001000001917","The crystal structure of the ubiquitin-like (UbL) domain of human homologue A of Rad23 (hHR23A) protein","Y. W. Chen, T. Tajima, S. Agrawal","false","Published (Approved)","12/2010","1220","Journal Paper","Protein Engineering Design And Selection","24","131 - 138",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","X-Ray; DNA; DNA-Binding; Humans; Models; Molecular; Protein; Tertiary; Ubiquitin",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/09/2011"
"2391","10.1038/nature09468","20877282","DLS:000002000002391","Structural basis of semaphorin-plexin signalling.","Bert J. C. Janssen, Ross A. Robinson, Francesc Perez-Branguli, Christian H Bell, Kevin J Mitchell, Christian Siebold, E. Yvonne Jones","false","Published (Approved)","12/2010","","Journal Paper","Nature","467","1118-1122",,"false",,"true","true","I03-Macromolecular Crystallography","ESRF",,"Biology and Bio-materials","","Antigens; CD; Binding; Cell;Crystallography; X-Ray; Humans; Ligands; Mice; Mice; Inbred; Models; Molecular; NIH; Nerve; Protein; Tertiary; Receptors; Cell; Semaphorins; Signal; Structure-Activity Relationship",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/04/2012"
"2396","10.1128/JVI.01520-09","19906936","DLS:000002000002396","Structure of the nucleoprotein binding domain of Mokola virus phosphoprotein","René Assenberg, Olivier Delmas, Jingshan Ren, Pierre-Olivier Vidalain, Anil Verma, Florence Larrous, Stephen C. Graham, Frédéric Tangy, Jonathan M. Grimes, Hervé Bourhy","false","Published (Approved)","12/2010","","Journal Paper","Journal Of Virology","84 (2)","1089-1096",,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","Crystallization; Crystallography; X-Ray; Escherichia; Lyssavirus; Models; Molecular; Mutagenesis; Site-Directed; Nucleocapsid; Phosphoproteins; Structure-Activity; Two-Hybrid; Viral Proteins","Mokola Virus; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/04/2012"
"2393","10.1073/pnas.0914946107","20231488","DLS:000001000002393","Implications of the HIV-1 Rev dimer structure at 3.2 A resolution for multimeric binding to the Rev response element.","Michael A Dimattia, Norman R. Watts, Stephen J Stahl, Christoph Rader, Paul T Wingfield, David I. Stuart, Alasdair C. Steven, Jonathan Grimes","false","Published (Approved)","12/2010","301","Journal Paper","Proceedings Of The National Academy Of Sciences","107 (13)","5810-5814",,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","Monoclonal; Crystallography; X-Ray; Dimerization; Genes; env; HIV; HIV-1; Immunoglobulin; Models; Molecular; Protein; Quaternary; Recombinant; rev; Human Immunodeficiency Virus","Human Immunodeficiency Virus (HIV); Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/04/2012"
"2394","10.1371/journal.pbio.1000306","20161720","DLS:000003000002394","Using structural information to change the phosphotransfer specificity of a two-component chemotaxis signalling complex.","Christian H Bell, Steven L Porter, Annabel Strawson, David I. Stuart, Judith P. Armitage","false","Published (Approved)","12/2010","","Journal Paper","Plos Biology","8 (2)",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","Chemotaxis; Crystallography; X-Ray; Mutagenesis; Site-Directed; Phosphorylation; Protein; Secondary; Rhodobacter; Signal; Surface Plasmon Resonance",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/04/2012"
"2432","10.1021/jp107490a",,"DLS:000008000002432","Egg-sphingomyelin and cholesterol form a stoichiometric molecular complex in bilayers of egg-phosphatidylcholine","Peter J. Quinn, Claude Wolf","false","Published (Approved)","12/2010","764","Journal Paper","The Journal Of Physical Chemistry B","114 (47)","15536 - 15545",,"false",,"true","true","I22-Small angle scattering & Diffraction","2.1 at SRS",,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS)",,,"25/07/2012"
"2463","10.1107/S0021889810033418",,"DLS:000000000002463","Estimation of errors in diffraction data measured by CCD area detectors","David Waterman, Gwyndaf Evans","false","Published (Approved)","12/2010","","Journal Paper","Journal Of Applied Crystallography","43 (6)","1356-1371",,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials","","Error Estimation; Ccd Area Detectors; Detector Simulation; Pixel Correlation",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech","0021-8898",,"06/09/2012"
"2506","10.1073/pnas.1015287108",,"DLS:000002000002506","Molecular basis for ubiquitin and ISG15 cross-reactivity in viral ovarian tumor domains","M. Akutsu, Y. Ye, S. Virdee, J. W. Chin, D. Komander","false","Published (Approved)","12/2010","6641","Journal Paper","Proceedings Of The National Academy Of Sciences","108 (6)","2228 - 2233",,"false",,"true","true","I03-Macromolecular Crystallography","ESRF",,"Biology and Bio-materials, Chemistry, Medicine","","Cell Signaling; Structural Biology; Biochemistry ;Emerging Disease","Crimean-Congo Hemorrhagic Fever (CCHF); Viruses","Pathogens, Disease in the Developing World, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/09/2012"
"5092","10.1073/pnas.1010780107","21098297","DLS:000003000005092","Directed epitope delivery across the Escherichia coli outer membrane through the porin OmpF","N. G. Housden, Justyna A. Wojdyla, Justyna Korczynska, I. Grishkovskaya, N. Kirkpatrick, Andrzej Marek Brzozowski, C. Kleanthous","false","Published (Approved)","12/2010","","Journal Paper","Proceedings Of The National Academy Of Sciences","107 (50)","21412 - 21417",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","Cell; Colicins; Crystallography; X-Ray; Epitopes; Escherichia; Models; Molecular; Porins; Protein; Tertiary; Recombinant Fusion Proteins","Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"05/06/2015"
"5718","10.1074/jbc.M110.159855","20880844","DLS:000001000005718","Structural basis of poly(ADP-ribose) recognition by the multizinc binding domain of checkpoint with forkhead-associated and RING domains (CHFR)","J. Oberoi, M. W. Richards, S. Crumpler, N. Brown, J. Blagg, R. Bayliss","false","Published (Approved)","12/2010","6385","Journal Paper","Journal Of Biological Chemistry","285 (50)","39348 - 39358",,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Adenosine; Amino; Binding; Cell; Crystallography; X-Ray; Humans; Ligands; Mitosis; Neoplasm; Protein; Tertiary; Surface; Temperature; Zinc; Zinc Fingers",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"18/11/2015"
"460","10.1039/C0JM02607G",,"DLS:00000D000000460","Self-assembly and charge transport properties of a benzobisthiazole end-capped with dihexyldithienothiophene units","Gregg J. Mcentee, Felipe Vilela, Peter J. Skabara, Thomas D. Anthopoulos, John G. Labram, Steve Tierney, Ross W. Harrington, William Clegg","true","Published (Approved)","11/2010","987","Journal Paper","Journal Of Materials Chemistry","21 (7)","2091-2097",,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","",,"Semiconductors","Physical Chemistry, Chemistry, Materials Science, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"31/03/2010"
"1195","10.1107/S0909049510039774",,"DLS:000006000001195","Coherent X-ray diffraction investigation of twinned microcrystals","Miguel A. G. Aranda, Felisa Berenguer, Richard J. Bean, Xiaowen Shi, Stephen P. Collins, Colin Nave, Ian K. Robinson","false","Published (Approved)","11/2010","","Journal Paper","Journal Of Synchrotron Radiation","17 (6)",,,"false",,"true","true","I16-Materials and Magnetism",,,"Materials, Technique Development","","coherent diffraction; CXDI; pseudo-merohedral twinning; perovskites; manganites",,"Technique Development - Materials Science, Materials Science, Perovskites, Metallurgy, Imaging, Coherent Diffraction Imaging (CDI)",,,"14/10/2010"
"1226","10.1107/S1744309110036043","21045305","DLS:000002000001226","Crystallization and initial X-ray diffraction analysis of the tellurite-resistance S-adenosyl-L-methionine transferase protein TehB from Escherichia coli","Hassan Choudhury, Konstantinos Beis","false","Published (Approved)","11/2010","","Journal Paper","Acta Crystallographica Section F Structural Biology And Crystallization Communications","66 (11)","1496-1499",,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","Tellurite; Methyltransferases; S-Adenosyl-L-Methionine; Sinefungin; Seeding; Crystallization; Crystals; Escherichia Coli; Resolution; Space Groups; X-Ray Diffraction","Bacteria; Enzymes","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"02/11/2010"
"1178","10.1016/j.jmb.2010.10.035","21073879","DLS:000001000001178","Distal-to-proximal NO conversion in hemoproteins: the role of the proximal pocket","Michael A. Hough, Svetlana V. Antonyuk, Sonia Barbieri, Neil Rustage, Alison L. Mckay, Amy E. Servid, Robert R. Eady, Colin R. Andrews, S. Samar Hasnain","false","Published (Approved)","11/2010","1215","Journal Paper","Journal Of Molecular Biology",,,,"false",,"true","true","I02-Macromolecular Crystallography","10.1 at SRS;  08ID-1 at Canadian Light Source; X12, BW7B at  EMBL Hamburg DORIS; X06SA at SLS",,"Biology and Bio-materials","","Amino; Binding; Cytochromes; Ferrous; Kinetics; Models; Chemical; Mutagenesis; Site-Directed; Mutation; Nitric; Protein; Recombinant Proteins",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/10/2010"
"1327","10.1103/PhysRevB.82.184418",,"DLS:000006000001327","Ferromagnetism at the interfaces of antiferromagnetic FeRh epilayers","R. Fan, C. J. Kinane, T. R. Charlton, R. Dorner, M. Ali, M. A. De Vries, R. M. D. Brydson, C. H. Marrows, B. J. Hickey, D. A. Arena, B. K. Tanner, G. Nisbet, S. Langridge","false","Published (Approved)","11/2010","","Journal Paper","Physical Review B","82","184418",,"false",,"true","true","I16-Materials and Magnetism","CRISP at ISIS",,"Physics, Materials","",,"Ferromagnetism; Antiferromagnetism","Surfaces, Quantum Materials, Physics, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"17/11/2010"
"1381","10.1103/PhysRevB.82.180405",,"DLS:000000000001381","Electronic and magnetic structure of GaxFe1−x thin films","E. Arenholz, A. Mcclure, Y. Idzerda, G. Van Der Laan","false","Published (Approved)","11/2010","","Journal Paper","Physical Review B","82 (18)","180405",,"false",,"false","false","",,,"Physics, Materials","Theoretical Physics",,,"Surfaces, Hard condensed matter - electronic properties, Physics, Hard condensed matter - structures, Magnetism, interfaces and thin films, Theoretical Physics",,,"29/11/2010"
"1418","10.1103/PhysRevB.82.195132",,"DLS:000000000001418","Evaluation of the coupling parameters of many-body interactions in Fe(110)","X. Y. Cui, K. Shimada, Y. Sasisaka, H. Kato, M. Hoesch, T. Oguchi, Y. Aiura, H. Namatame, M. Taniguchi","false","Published (Approved)","11/2010","","Journal Paper","Physical Review B","82 (19)","195132",,"false",,"false","false","",,,"Physics, Materials","",,"Ferromagnetism","Physics, Hard condensed matter - structures, Magnetism, Materials Science",,,"22/12/2010"
"1351","10.1016/j.jmb.2010.10.053","21075116","DLS:000001000001351","Shigella flexneri Spa15 crystal structure verified in solution by double electron electron resonance","James E. D. Lillington, Janet E. Lovett, Steven Johnson, Pietro Roversi, Christine R. Timmel, Susan M. Lea","false","Published (Approved)","11/2010","","Journal Paper","Journal Of Molecular Biology",,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","nitroxide; type 3 secretion system; chaperone; spin label conformation; MMM","Bacteria","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/11/2010"
"1419","10.1021/ic1017505",,"DLS:00000D000001419","Investigation of the GeO2-1,6-diaminohexane-water-pyridine-HF phase diagram leading to the discovery of two novel layered germanates with extra-large rings","Bing Guo, Andrew Inge, Charlotte Bonneau, Junliang Sun, Kirsten Christensen, Zhong-Yong  Yuan, Xiaodong Zou","false","Published (Approved)","11/2010","6447","Journal Paper","Inorganic Chemistry","50 (1)",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"22/12/2010"
"1407","10.1103/PhysRevB.82.180402",,"WOS:000283841000002","Spin- and orbital-moment compensation in the zero-moment ferromagnet Sm0.974Gd0.026Al2","S. S. Dhesi, G. Van Der Laan, P. Bencok, N. B. Brookes, R. M. Galera, P. Ohresser","false","Published (Approved)","11/2010","","Journal Paper","Physical Review B","82 (18)",,,"false",,"true","true","I06-Nanoscience (XPEEM)","ID12B, ID08 at ESRF",,"Physics, Materials","",,"Ferromagnetism","Quantum Materials, Physics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"07/12/2010"
"1321","10.1103/PhysRevB.82.174105",,"DLS:000005000001321","High-pressure x-ray diffraction and ab initio study of Ni2Mo3N, Pd2Mo3N, Pt2Mo3N, Co3Mo3N, and Fe3Mo3N: Two families of ultra-incompressible bimetallic interstitial nitrides","D. Errandonea, Ch. Ferrer-Roca, D. Martínez-Garcia, A. Segura, O. Gomis, A. Muñoz, P. Rodríguez-Hernández, J. López-Solano, S. Alconchel, F. Sapiña","false","Published (Approved)","11/2010","3652","Journal Paper","Physical Review B",,,,"false",,"true","true","I15-Extreme Conditions",,,"Physics, Materials","",,,"Physics, Hard condensed matter - structures, Materials Science, Diffraction, High-Pressure X-ray Diffraction (HP-XRD)",,,"16/11/2010"
"1314","10.1016/j.molimm.2010.09.017","21055811","DLS:000003000001314","A structural basis for Staphylococcal complement subversion: X-ray structure of the complement-binding domain of Staphylococcus aureus protein Sbi in complex with ligand C3d","Elizabeth A. Clark, Susan Crennell, Abhisehk Upadhyay, Alexey V. Zozulya, Julia D. Mackay, Dmitri Svergun, Stefan Bagby, Jean M. H. Van Den Elsen","false","Published (Approved)","11/2010","","Journal Paper","Molecular Immunology",,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Amino; Bacterial; Carrier; Complement; Crystallography; X-Ray; Humans; Ligands; Magnetic; Models; Molecular;  Protein; Secondary; Protein; Tertiary; Scattering; Small; Staphylococcus; Structure-Activity; Surface; Titrimetry","Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"11/11/2010"
"1352","10.1007/s00216-010-4365-5",,"DLS:000013000001352","SR-XRD and SR-FTIR study of the alteration of silver foils in medieval paintings","Nati Salvado, Salvador Buti, Ana Labrador, Gianfelice Cinque, Hermann Emerich, Trinitat Pradell","false","Published (Approved)","11/2010","2410","Journal Paper","Analytical And Bioanalytical Chemistry",,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy","BM16 at ESRF",,"Archaeological and Cultural Heritage, Chemistry","",,"Paintings","Cultural Heritage, Humanities, Chemistry, Inorganic Chemistry, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"20/11/2010"
